Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-04-09,386.51300048828125,386.6820964718389,383.47907628083203,383.60119001027016,61104600
2021-04-12,386.65386962890625,386.9262462744944,385.30127392287335,385.9118138275653,56704900
2021-04-13,387.7998962402344,388.42924068380813,386.16552125527414,386.55063820355076,56551000
2021-04-14,386.4754333496094,388.8330595224319,385.9306226812486,387.7716447361507,61659900
2021-04-15,390.62713623046875,390.8995415703954,388.57946675216493,388.6264203401687,60229800
2021-04-16,391.9327697753906,392.54330973183005,390.49564029907293,391.92336759192136,82037300
2021-04-19,390.00714111328125,391.4442704264012,388.67334981100794,390.9934243141692,78498500
2021-04-20,387.1517639160156,389.89450719534887,385.66765206065935,388.78613872856624,81851800
2021-04-21,390.81494140625,391.02158875565004,386.3908134257118,386.5317314961308,66793000
2021-04-22,387.2456359863281,391.48189292118855,386.1748476885306,390.6459298873599,97582800
2021-04-23,391.4443664550781,392.8627204165341,387.73414397542706,387.8092754575001,73209200
2021-04-26,392.26153564453125,392.83452424631287,391.51010619798046,392.1018705031073,52182400
2021-04-27,392.177001953125,392.75939273913474,391.03105341484115,392.5621188606429,51303100
2021-04-28,392.06427001953125,393.5765596833663,391.594619473589,392.4493869070272,51238900
2021-04-29,394.5627746582031,395.1827167562843,391.1625096341873,394.80700209037826,78544300
2021-04-30,391.9703063964844,393.1350591602017,391.0685854384391,392.280291787345,85527000
2021-05-03,392.81573486328125,394.3561737746238,392.317906422609,393.9710568804894,68128300
2021-05-04,390.392333984375,391.31285941813115,386.68211169223923,390.81503096211515,101591200
2021-05-05,390.514404296875,392.28029482456407,389.950817944286,392.04546956641803,60162200
2021-05-06,393.63287353515625,393.76436076811603,388.5700274297809,390.5895188292249,74321400
2021-05-07,396.49774169921875,397.1552638788367,393.71741870821324,394.4031187718038,67733800
2021-05-10,392.5714416503906,397.0800747479228,392.4493279403625,396.8546516926033,81852400
2021-05-11,389.0678405761719,390.0634972953382,385.1697473456406,388.0252302753278,116888000
2021-05-12,380.80206298828125,387.5462380172157,379.47764499537993,386.268802278505,134811000
2021-05-13,385.37640380859375,387.32076371119285,382.3142734498256,382.36125569780376,106394000
2021-05-14,391.2940368652344,392.1488043000285,388.10041888080025,388.12859676699367,82201600
2021-05-17,390.2983703613281,391.11558637114666,388.2694766099181,390.1762853009676,65129200
2021-05-18,386.9356689453125,390.80558460602117,386.7759751573817,390.5613571651362,59810200
2021-05-19,385.92120361328125,386.0996731004332,380.7268701153133,382.22038396362564,106467100
2021-05-20,390.0728759765625,391.340937922556,386.68201349231936,386.8040985303641,78022200
2021-05-21,389.75360107421875,392.81573183580736,389.2933527076713,391.566445319186,76578700
2021-05-24,393.7268371582031,394.8070276420391,391.7636727212955,392.00790016927687,51376700
2021-05-25,392.853271484375,395.1733462806178,392.27090940571543,394.81640728655066,57451400
2021-05-26,393.63287353515625,394.1400754318187,392.40239152904513,393.44500187070923,43088600
2021-05-27,393.8394775390625,395.1826709298824,393.5576700734184,394.6660669073173,56707700
2021-05-28,394.54400634765625,395.6805525494972,394.3091810939177,395.41754941191766,58520200
2021-06-01,394.1965026855469,397.0613595558339,393.75503002481076,396.9204701247893,54216600
2021-06-02,394.8164978027344,395.6618918941598,393.8396451020835,394.8540778805134,49097100
2021-06-03,393.35107421875,394.4970225992489,391.0122238732597,392.4869333407822,58138800
2021-06-04,396.9486083984375,397.249191598133,393.4168274649943,395.21089581511285,55938800
2021-06-07,396.56353759765625,397.1177218122766,395.6242364884295,396.93925230830797,51555000
2021-06-08,396.64801025390625,397.521553271491,394.8069883892223,397.42761744197645,47134300
2021-06-09,396.0563049316406,397.56859461560464,395.8308818394501,397.49343447474456,48436300
2021-06-10,397.8973693847656,398.8554749588555,395.9624111971695,397.2868293350247,51020100
2021-06-11,398.5548095703125,398.6675211051696,397.1552602371839,398.4515002184242,45570800
2021-06-14,399.44720458984375,399.55051395404115,397.4183107251022,398.6675686055371,42358500
2021-06-15,398.71453857421875,399.6350353003225,397.831593252923,399.5974838955145,51508500
2021-06-16,396.4884033203125,399.08088372375454,394.43136012889937,398.8554606156976,80386100
2021-06-17,396.3569030761719,397.3431578068043,393.86776078894104,396.0751242003329,90949700
2021-06-18,391.0098876953125,393.75217111287947,390.8025642358117,393.0548234577296,118676300
2021-06-21,396.6075439453125,396.79603026606236,391.9616466044744,392.78150745768414,72822000
2021-06-22,398.7278137207031,399.5665403100934,395.87242190611005,396.5980682270364,57700300
2021-06-23,398.24725341796875,399.6136784463433,398.16244321005354,398.80325062028317,49445400
2021-06-24,400.6031494140625,401.02720041238143,400.15079959021995,400.40525894818035,45110300
2021-06-25,402.0261535644531,402.47850343231465,401.027239437026,401.35707608490594,58129500
2021-06-28,402.836669921875,403.0062903628767,401.34773145256673,402.55396918687217,53159600
2021-06-29,403.0534362792969,403.86386424563824,402.5162761105487,403.22305672448783,35970500
2021-06-30,403.3926086425781,404.0711190670555,402.56331492833107,402.5915849977271,64827900
2021-07-01,405.6260986328125,405.7863148923217,404.0900241663064,404.1559972589853,53441000
2021-07-02,408.72650146484375,409.084608229241,405.7108927994755,406.79464603667,57697700
2021-07-06,407.98199462890625,408.99977471807125,405.2302784805173,408.78301833118127,68710400
2021-07-07,409.4237976074219,409.70652706116164,406.6438115789658,408.66990991539325,63549500
2021-07-08,406.0878601074219,406.85118082823294,402.8837651580208,404.07116572771594,97595200
2021-07-09,410.4227294921875,410.7242960856309,405.8899126832055,407.6050403295699,76238600
2021-07-12,411.8928527832031,412.1473121921227,409.9044572663973,410.33794129336883,52889600
2021-07-13,410.48870849609375,412.6090501060507,410.2248449127692,411.10124587606435,52911300
2021-07-14,411.1012268066406,412.6844369921227,409.8478820337302,412.19438410369895,64130400
2021-07-15,409.6971130371094,410.4321636364202,407.78409489025074,409.7536531786738,55126400
2021-07-16,406.4836120605469,410.93161864795053,406.0878310715976,410.8845114498762,75874700
2021-07-19,400.480712890625,406.5496042508232,397.6535906579479,401.63041041560604,147987000
2021-07-20,406.21978759765625,407.50143136098563,400.3487864518047,401.14981020901354,99608200
2021-07-21,409.5085754394531,409.6499545346313,406.172592469054,407.42593712872883,64724400
2021-07-22,410.36627197265625,410.6112984740335,408.6982799476116,409.687761380286,47878500
2021-07-23,414.5881042480469,414.927345152791,411.61963129562355,412.30754604990295,63766600
2021-07-26,415.6058349609375,415.61526790525744,413.94727602229545,413.99438322594193,43719200
2021-07-27,413.7115783691406,414.5879792010365,410.86559076251154,414.55970913416786,67397100
2021-07-28,413.5419921875,414.9272831929667,412.1095939830681,414.3430158827244,52472400
2021-07-29,415.25714111328125,416.34086557570345,414.46555032093,414.47498326479524,47435300
2021-07-30,413.2404479980469,414.70111625120774,412.5430716548514,412.67501782428445,68951200
2021-08-02,412.3734436035156,415.5209693765124,412.0153368747902,414.9649721562708,58783300
2021-08-03,415.72833251953125,415.85084575516265,410.9693547716872,413.1745067361262,58053900
2021-08-04,413.6833801269531,415.7000456846464,413.44778660915404,414.43726788032035,46732200
2021-08-05,416.30316162109375,416.3879718329055,414.5314938393197,414.8518975591552,38969700
2021-08-06,416.9910888671875,417.4151686980422,416.3408484646631,416.62357793822423,46930000
2021-08-09,416.6517333984375,417.28310774033025,415.87897997916724,416.9627040989425,41222600
2021-08-10,417.1701965332031,417.88641011533616,416.41630869020463,417.1042234382219,43339300
2021-08-11,418.206787109375,418.30103027346,417.11362967573604,418.2444901268042,44034300
2021-08-12,419.4600524902344,419.60143158903793,417.1512535823725,418.0559245162748,38909400
2021-08-13,420.2235107421875,420.2423478727233,419.42248693025783,419.91251115499017,39470300
2021-08-16,421.212890625,421.3448080249147,417.3491516319457,418.9134958587519,73740000
2021-08-17,418.4517822265625,419.31875024963404,415.445606699074,418.6402397816341,92673900
2021-08-18,413.871826171875,419.00777622060184,413.6268284762824,417.433998911538,89351900
2021-08-19,414.5126037597656,415.7188700590571,410.98813428830914,411.1294846330788,92812200
2021-08-20,417.8108825683594,418.14071918836515,414.3712235516576,414.86127639017,72008700
2021-08-23,421.48626708984375,422.4003711560691,417.8863909726283,419.5072756439049,54973000
2021-08-24,422.1553039550781,422.6924640652562,421.6370097316265,422.1553039550781,38744700
2021-08-25,423.0411071777344,423.55940136359277,421.9667870353015,422.34375963480386,40529700
2021-08-26,420.5439147949219,422.9940646791914,420.44967162422427,422.7584711319364,57829600
2021-08-27,424.303955078125,424.68089898103545,421.2977792811288,421.3543194286165,77235100
2021-08-30,426.1697998046875,426.961390505125,424.73737293430094,424.98239937454537,48357400
2021-08-31,425.5383605957031,426.41476143004985,424.93525624783,426.075520626678,59300200
2021-09-01,425.7646484375,426.9991563282887,425.5290548895025,426.48086202628537,48721400
2021-09-02,427.07452392578125,427.88495185363297,425.868286218972,427.19703716114844,42501000
2021-09-03,426.9707946777344,427.48911762754767,425.52896362358746,425.9342062960515,47170500
2021-09-07,425.4442138671875,426.7164246860797,424.7657033477101,426.6221815219069,51671500
2021-09-08,424.92596435546875,425.64217796784135,422.99407994287924,424.90712722424064,56181900
2021-09-09,423.1070861816406,426.4902053690423,422.8620597403283,424.7279706016883,57970400
2021-09-10,419.7711181640625,425.4724699214577,419.6486049305723,425.0484188351165,89948200
2021-09-13,420.8453369140625,423.0505172176773,418.5176721571092,422.7866536676934,83738600
2021-09-14,418.57427978515625,422.5039633310245,417.6790129654165,422.29663989692546,78197100
2021-09-15,422.0704345703125,422.56989159599084,417.8862920778878,418.99828639785545,78792200
2021-09-16,421.4013977050781,422.5227963160608,418.43289657344855,421.542748054448,77786700
2021-09-17,417.29656982421875,421.0497821361924,416.93731577730705,420.6243724894117,118425000
2021-09-20,410.33843994140625,412.72082022935746,405.4412816283992,411.1325667040566,166445500
2021-09-21,409.9508056640625,413.9970868901232,409.4213878476513,412.69243982428605,92526100
2021-09-22,413.94976806640625,416.00128358543776,410.06421665738765,412.2386090323624,102350100
2021-09-23,418.9792785644531,420.59592142801534,415.5947841917218,415.8311324506057,76396000
2021-09-24,419.6694641113281,420.38797211616685,417.116891142323,417.33434194671065,62094800
2021-09-27,418.4688415527344,419.801820517325,417.7692309966468,418.6295422330679,61371100
2021-09-28,410.0359191894531,416.01081083654464,409.2985136846678,415.67991746300174,130436300
2021-09-29,410.7260437011719,413.1746083672385,410.15880207113577,411.4256253625887,82329200
2021-09-30,405.7060241699219,412.9193495615743,405.36566763843695,412.210304709682,140506000
2021-10-01,410.5274658203125,412.21972744584093,403.9002802066604,407.4455041184316,129240100
2021-10-04,405.2333068847656,410.262776183551,403.07778294814807,409.3552068978382,128570000
2021-10-05,409.44976806640625,411.7092426318,405.94236765217715,406.745928727263,90682500
2021-10-06,411.1513977050781,411.3593853129383,404.1933192804919,405.82883065715646,113032200
2021-10-07,414.70611572265625,417.56119232624303,414.27124300116697,414.4508699874333,72437500
2021-10-08,413.94976806640625,415.8689435670739,413.31637090853405,415.4813289721931,74557400
2021-10-11,410.9529113769531,416.21875764307975,410.8867269385169,413.28803338816016,65233300
2021-10-12,409.9413757324219,412.2859611459523,409.14724894343004,411.87944901309504,71181200
2021-10-13,411.41619873046875,412.2386861840545,407.97498254461095,410.97186278011543,72974000
2021-10-14,418.3364562988281,418.4877226604138,414.63050256774966,415.1031991285393,70236800
2021-10-15,421.52239990234375,421.8911170450239,419.83960140616944,420.46356428916977,66260200
2021-10-18,422.77032470703125,423.11065236001764,419.0643712182425,419.72615790052475,62213200
2021-10-19,426.0319519042969,426.09810749313067,423.7913460672184,424.4058746508031,46996800
2021-10-20,427.7052917480469,428.0078244614232,426.38174719090983,426.49518974564904,49571600
2021-10-21,428.8208312988281,429.04771639911513,426.6653362927829,427.1002090187017,41305400
2021-10-22,428.3764953613281,429.8418719034651,426.41952481825643,428.38595852420775,58845100
2021-10-25,430.6737976074219,431.00469094915405,427.6863809221838,429.47315880576673,45214500
2021-10-26,431.0614929199219,433.45333665912574,430.683341394769,432.2338001543413,56075100
2021-10-27,429.1517639160156,432.1959309782803,429.0761163082587,431.5247099277596,72438000
2021-10-28,433.2925720214844,433.3681907749106,430.5792984437599,430.58873275599586,51437900
2021-10-29,434.1717834472656,434.4648530017108,430.68328058191975,430.9763501363649,70162400
2021-11-01,434.9186706542969,435.54263359234545,433.1791507290293,435.1644532533275,48433600
2021-11-02,436.6770935058594,436.989089404332,434.9564710356254,435.0888399261555,48908400
2021-11-03,439.3431091308594,439.7496212641547,435.66551590112994,436.10985183902073,52509800
2021-11-04,441.4134521484375,441.498534056894,439.59828488138334,439.94807567762854,52847100
2021-11-05,442.94500732421875,444.9492359865381,441.4229383527597,443.65405211613967,66390600
2021-11-08,443.3231201171875,444.5521482933391,442.6330017112731,444.05109117145304,50405200
2021-11-09,441.85784912109375,443.92826239983964,440.43975941516413,443.69191411551805,51149100
2021-11-10,438.3031005859375,441.85778751890786,436.80939233176025,440.1560627983752,69429700
2021-11-11,438.4449462890625,439.8819622614729,438.42604881351787,439.8063146570788,34848500
2021-11-12,441.75384521484375,442.31162370919134,438.76639940952595,439.7212557199241,53466700
2021-11-15,441.9051513671875,443.2097986431052,440.7706967998199,443.0490979503396,46980500
2021-11-16,443.654052734375,444.7979702552916,441.56474215624644,441.6403609063365,48857500
2021-11-17,442.5763244628906,443.5689756433115,441.95236157621497,443.3893486524,47858300
2021-11-18,444.07952880859375,444.3442377330162,440.8746322243383,443.61626655252275,50625600
2021-11-19,443.2853698730469,445.22341412362175,442.91665272768785,443.9660251855124,57315600
2021-11-22,442.0374450683594,447.6814428554644,441.8294574387249,445.176156987895,72762000
2021-11-23,442.62359619140625,443.4839073714183,439.08783524258723,441.7065637336886,73206500
2021-11-24,443.8053894042969,443.9282951373852,439.7874682745276,440.6099557484438,61858800
2021-11-26,433.9071044921875,438.56788589713005,432.77262114747356,437.093074859668,112669600
2021-11-29,439.22967529296875,441.0826378394203,436.5164014943158,438.7286180637866,86268800
2021-11-30,430.68328857421875,438.6907694757676,430.4374771300162,436.7716225911538,148559600
2021-12-01,425.899658203125,439.2958932211178,425.7011336993662,436.4313528338627,131939200
2021-12-02,432.4228515625,434.0016709289296,425.7200171180111,426.1170949635271,127637800
2021-12-03,428.6601257324219,435.1644056254558,424.40585704407397,434.0961357230886,137331600
2021-12-06,433.7369689941406,435.62775545816913,428.7925520043057,431.2222195348492,98977500
2021-12-07,442.7087097167969,443.275951385461,433.6045689306223,439.0500427880223,95484700
2021-12-08,443.8809814453125,444.33478054375655,441.3378715634733,443.1057809890792,72238800
2021-12-09,440.88409423828125,443.9849825667613,440.6855697582594,442.58579034068646,61272600
2021-12-10,445.03436279296875,445.18562915930386,441.0353682278382,443.60683875331665,77159800
2021-12-13,441.09210205078125,444.8642115992194,440.808466786672,444.51442073948385,87724700
2021-12-14,438.0572814941406,440.30732142393,435.1171231471517,437.80203577353177,97264100
2021-12-15,444.9020690917969,445.14785171796956,435.58047664690923,438.11415248302325,116899300
2021-12-16,440.9786376953125,447.0480454424632,439.41871594756833,446.7644390434781,116568600
2021-12-17,436.2853698730469,440.90560525161436,434.56819879707973,437.87920342104877,135511600
2021-12-20,431.6461486816406,432.04459257214927,428.00308834892655,431.1717914151028,107134800
2021-12-21,439.3117370605469,439.454038446027,432.9079141417177,435.08994592566444,69806300
2021-12-22,443.7042541503906,443.81809524961324,438.8563083570705,439.05555923317684,58890200
2021-12-23,446.4650573730469,447.9735099803831,444.60558502690833,444.7099297265655,56439700
2021-12-27,452.783447265625,452.8308714050007,447.8026966275988,447.8501207669745,56808600
2021-12-28,452.4134826660156,454.253991127198,451.6450262309566,453.219895788075,47274600
2021-12-29,452.9922180175781,454.01681695689126,451.51222568719845,452.5178607590598,54503000
2021-12-30,451.7398681640625,454.4342136811117,451.2750073564015,453.41908228859734,55329000
2021-12-31,450.60137939453125,452.4039309483457,450.3262730667016,451.2465271847888,65237400
2022-01-03,453.2104187011719,453.34325263510186,449.5483944424087,451.87272771395106,72668200
2022-01-04,453.0585632324219,455.363961294922,451.18959465231,454.6429290652951,71178700
2022-01-05,444.3589172363281,453.46658253619006,444.2640399926116,452.6886296711721,104538900
2022-01-06,443.9414367675781,446.67373898346636,441.56015426161895,443.89401262662926,86858900
2022-01-07,442.18634033203125,445.1368574990053,440.82018912810577,443.95096436729705,85111600
2022-01-10,441.6361389160156,441.85432474255884,433.18308842835216,438.97025322912015,119362000
2022-01-11,445.6585998535156,445.7534770862342,438.3534872211781,441.37042108781833,74303100
2022-01-12,446.8634948730469,448.93171449389314,444.8901814454831,447.40426908846183,67605400
2022-01-13,440.70635986328125,448.6281319864739,439.6722644989379,447.97351664398144,91173100
2022-01-14,440.8865966796875,441.2376164067843,436.31378591285176,437.5376357053383,95890900
2022-01-18,433.07867431640625,436.37071480072626,431.95919815118293,436.1619964519161,109709100
2022-01-19,428.581787109375,436.038669386356,428.3066517901506,434.63459041749303,109357600
2022-01-20,423.8382568359375,435.2133358743648,421.70364893917,430.4792591814362,122379700
2022-01-21,415.5179748535156,425.08100399182297,415.4895145774554,422.70921781191396,202271200
2022-01-24,417.2825927734375,417.79490672310317,399.18113239410206,409.8731346569895,251783900
2022-01-25,412.18798828125,417.16873938580625,405.24339122116197,410.85029736744434,167997300
2022-01-26,411.15386962890625,421.2671690579367,406.8656618202091,418.1174301609658,186391100
2022-01-27,409.1236572265625,418.9428587043433,407.4254790114483,415.7836519614338,149878300
2022-01-28,419.28436279296875,419.3317869344857,405.87902298097157,410.4897613111664,164457400
2022-01-31,426.836181640625,427.1872014040455,417.2541585589393,418.6108134644456,152251400
2022-02-01,429.72021484375,430.3653337108521,424.01843182554586,427.56661454707444,123155400
2022-02-02,433.8945617675781,434.6250614750109,429.815072239759,432.13943423540405,117361000
2022-02-03,423.6958923339844,429.7391989359872,422.85152255004704,427.82280611029125,118024400
2022-02-04,425.68817138671875,429.5589134771575,421.0679078461123,423.4586867115732,118454400
2022-02-07,424.3220520019531,427.8607385195709,422.98436109694677,426.4566596041501,84472900
2022-02-08,427.8133544921875,428.74310520232706,422.38670594320143,423.81927422202017,81012000
2022-02-09,434.07489013671875,434.3974496293544,431.6746433349978,431.8738652961167,92589900
2022-02-10,426.2763977050781,434.2360971482521,424.26512763702846,428.1927905344999,140103700
2022-02-11,417.87078857421875,428.4489496615166,416.4287529294626,426.3617950929856,153214600
2022-02-14,416.5046691894531,418.95236904686226,413.0134064442433,417.3585354830671,123006300
2022-02-15,423.2215881347656,423.3923498138836,420.4513287683629,420.9731391689636,88482700
2022-02-16,423.6958923339844,425.0810073673593,419.2748793852308,421.16281193464056,84863600
2022-02-17,414.64520263671875,423.66748778834966,414.03804034525575,420.48928807346897,102259100
2022-02-18,411.96026611328125,416.16306397483254,409.67386092511515,414.90125760400457,132642900
2022-02-22,407.5392150878906,413.1650840251063,404.01946413480795,409.7402392464433,124391800
2022-02-23,400.31005859375,411.04001630057525,399.74082415482053,410.4707818616458,132578000
2022-02-24,406.3343811035156,406.7708105895787,389.5801096524119,389.9405968177941,213942900
2022-02-25,415.29974365234375,415.3851244771424,405.916943999085,407.57719425925995,121804500
2022-02-28,414.2372131347656,415.7267018352962,408.6113431476939,409.8731206825425,145615000
2022-03-01,407.9282531738281,414.74951244471936,405.2054183586272,412.72874601628865,137785900
2022-03-02,415.4325866699219,417.1687213837904,409.43670436467914,410.19566434782513,117726500
2022-03-03,413.36444091796875,418.487494099573,411.55239251094815,417.88033179520266,105501700
2022-03-04,410.0059509277344,411.1443909360492,405.935957688273,409.60747810571974,113978200
2022-03-07,397.9193420410156,410.1292938292298,397.8529250730409,409.41775790728286,137896600
2022-03-08,394.90240478515625,405.3003074447001,393.8303527836148,398.09956797048136,164772700
2022-03-09,405.4901123046875,407.4824187632613,401.13551574732486,403.33654057684396,116990800
2022-03-10,403.6590576171875,404.5603190245784,398.8775284099526,400.8508418393446,93972700
2022-03-11,398.5264892578125,406.78028766963047,398.01417534388236,406.16362906252124,95636300
2022-03-14,395.61395263671875,402.7767356418395,394.4660161806034,399.3044659961506,95729200
2022-03-15,404.3135986328125,404.9492210203405,396.96106257753786,398.24180376067926,106219100
2022-03-16,413.279052734375,413.3359732946338,403.01395373144885,407.8429365623558,144954800
2022-03-17,418.4494934082031,418.4494934082031,410.9736188383795,411.3530988315118,102676900
2022-03-18,423.03271484375,423.35627638745905,416.08559496003465,416.8278900408766,106345500
2022-03-21,422.90899658203125,424.87891441408925,419.3783104324007,422.8613960671078,88349800
2022-03-22,427.8575744628906,428.79971023964686,424.3078659143693,424.3078659143693,74650400
2022-03-23,422.3474426269531,426.8107382365198,422.2617965607085,425.30712555843064,79426100
2022-03-24,428.71417236328125,428.7236982761284,423.2611681066498,424.3841222107556,64736900
2022-03-25,430.8077392578125,431.08372928394397,426.7536511037834,429.3516980118797,77101300
2022-03-28,433.8721008300781,433.8721008300781,428.30487392649337,430.20819737781045,68529800
2022-03-29,439.23944091796875,439.73432358336515,435.08068398404225,437.78339969557146,86581500
2022-03-30,436.52728271484375,438.9064372335808,434.4050664288614,438.0879929770802,79666900
2022-03-31,429.80853271484375,436.58435982271715,429.3517246131938,435.75641873543657,121699900
2022-04-01,431.02667236328125,431.54054882132033,427.42939194494187,431.3978053607539,89048800
2022-04-04,434.7190856933594,434.8237835903003,430.39856216040056,431.2265032549893,59601000
2022-04-05,429.2279968261719,435.6992850924023,428.0764942435374,433.21546187171003,74214500
2022-04-06,424.9360046386719,427.22951299784626,422.03344784652523,425.2881438904857,106898000
2022-04-07,427.0771789550781,428.9043820621194,422.0904813107736,424.05090194387384,78097200
2022-04-08,425.935302734375,428.8473856826453,424.3840892664084,426.31596166728593,79272700
2022-04-11,418.6550598144531,423.4894888409876,418.1506802366311,422.6424959229476,89770500
2022-04-12,417.1038818359375,424.2032711300402,415.54314245608697,421.66232120293745,84363600
2022-04-13,421.8811340332031,422.6424517548179,416.6755435189756,416.8563615602808,74070400
2022-04-14,416.6280212402344,423.23255635554136,416.52332334176606,422.1095733763251,97869500
2022-04-18,416.79937744140625,418.4933345183512,414.5534401802513,415.6954461154036,66002500
2022-04-19,423.5276184082031,424.2508617004575,416.5233717502556,416.6946639213882,77821000
2022-04-20,423.2135314941406,425.9352994763438,422.0430060104534,425.31672508479323,65224400
2022-04-21,416.8849792480469,428.25734974228675,415.971392022418,426.8584056894108,85417300
2022-04-22,405.446044921875,416.90403331316503,404.87504197210455,415.79060515140816,132471800
2022-04-25,407.7965087890625,407.96780090154164,398.5939286254619,403.1904702738288,119647700
2022-04-26,395.9864501953125,405.4459700798808,395.95790150521464,405.2461002067848,103996300
2022-04-27,397.0998840332031,402.4767961013641,394.9491482483503,397.0713353426824,122030000
2022-04-28,407.1304016113281,408.87195883765645,397.4139434984369,401.87723932701624,105449100
2022-04-29,392.0846862792969,405.2842316293402,391.33286527809867,403.11444375046204,145491100
2022-05-02,394.44482421875,395.8152196414952,385.44208197496783,392.15131561599463,158312500
2022-05-03,396.2528991699219,398.6796248627086,393.37886227868256,394.94912730127277,100028200
2022-05-04,408.3199768066406,408.89097964928595,393.7119635408191,396.9190589025828,144247900
2022-05-05,393.80712890625,404.4562257378947,389.6483718907425,404.0279663525022,172929100
2022-05-06,391.4565734863281,394.7493152847315,386.1177645628525,391.22818394080616,151770800
2022-05-09,378.9232177734375,386.7649022517634,377.3339296793535,385.5182275313232,155586100
2022-05-10,379.7987060546875,386.45081277425265,375.7351206049353,384.9376739902595,132497200
2022-05-11,373.7651672363281,384.5094369547044,373.01334629193383,378.82801491865814,142361000
2022-05-12,373.375,376.66774180965024,366.53254909869537,370.5485631948546,125090800
2022-05-13,382.3016052246094,383.69102341437963,376.486936132649,377.5337699916877,104174400
2022-05-16,380.7503356933594,384.44278782949095,378.3807072940259,380.64566684407026,78622400
2022-05-17,388.5825500488281,388.8204654969317,383.1199916115285,386.8790673085307,83029700
2022-05-18,372.9181823730469,384.2810266909841,371.6715077271893,383.99553976537305,117674500
2022-05-19,370.6341857910156,375.0879849586097,368.39777481712775,369.8347933871943,98510700
2022-05-20,370.7960205078125,377.8383125649239,362.1454175607058,374.24103184392493,131432200
2022-05-23,377.73358154296875,378.5044252104534,371.50970578104597,373.8412595625746,76414900
2022-05-24,374.8500671386719,376.0491412155947,368.2550290247408,373.58434072550426,91448800
2022-05-25,378.1618347167969,380.14130747166763,372.94674677926,373.3464284608313,91472900
2022-05-26,385.7179870605469,387.36437219602,379.1896019799716,379.39896870793694,82168300
2022-05-27,395.18707275390625,395.3012675186101,387.992512153444,388.1923529916757,84768700
2022-05-31,392.9697265625,396.32909178098976,390.2099129651642,393.55975227144035,95937000
2022-06-01,389.7911682128906,396.1197136185281,387.2597442421527,395.10145752548357,86585800
2022-06-02,397.2142028808594,397.26177436230597,387.3644957006749,389.6294558319689,79609600
2022-06-03,390.6952819824219,394.0260986104652,389.7150713935801,392.4653591643937,71874300
2022-06-06,391.8848571777344,396.4718454078393,390.70477668721037,394.7303169306343,57508900
2022-06-07,395.6438293457031,396.1006374209903,387.9068150098394,388.3731489957817,59272400
2022-06-08,391.3424072265625,395.7200577699769,390.54301471657806,393.92140284069967,64350000
2022-06-09,382.0351867675781,391.8372935239045,382.0351867675781,389.553310585213,86289800
2022-06-10,370.957763671875,376.64871177780395,370.9101921981159,375.7922219532442,132893900
2022-06-13,356.8731994628906,363.3540144417435,355.25536267502605,361.4887653177604,170004900
2022-06-14,355.7977600097656,359.67103015204185,352.67631075267076,358.63372236991086,104011800
2022-06-15,360.87017822265625,365.3429714065082,354.1323961900005,359.11909489488215,125666800
2022-06-16,348.9267883300781,353.00942552742333,346.48101056776454,352.60021792926864,134473300
2022-06-17,349.678955078125,353.04329335184826,346.15218096164995,349.3444579970193,111113900
2022-06-21,358.4816589355469,359.8770788535029,355.36583072719554,355.4423088740755,76811900
2022-06-22,357.8317565917969,361.9702395655686,353.80793250775906,354.2284748308788,90059400
2022-06-23,361.33941650390625,362.07535096592636,356.39808809001744,359.9822356344284,79292100
2022-06-24,372.8277893066406,372.8373563670331,364.5030175396714,364.5316895529819,98050300
2022-06-27,371.40374755859375,374.05122770494137,370.30461467599525,373.7549404714028,66009600
2022-06-28,363.8148498535156,375.77157492254213,363.70016180348875,372.97116808554335,86548900
2022-06-29,363.5185852050781,365.36321951572495,361.6835179551487,364.3692369086249,65676000
2022-06-30,360.5652770996094,363.8244657419928,356.08270047963987,359.599937269216,112508300
2022-07-01,364.3788146972656,364.8184911882553,357.26786269750886,359.9058049719619,74839700
2022-07-05,365.06695556640625,365.0860896890599,356.40765668655513,359.2558700143146,81438000
2022-07-06,366.29986572265625,368.80398538246004,362.8113014064899,365.21027090818916,70426200
2022-07-07,371.78594970703125,372.5887951376937,366.3189296305425,368.08711465696166,64525900
2022-07-08,371.480224609375,373.36309817992276,368.60333916624654,370.1421193637249,72397800
2022-07-11,367.2365417480469,369.75976641755614,366.5388172018329,368.7848887992246,58366900
2022-07-12,363.9868469238281,369.08113094291025,362.2282289341885,366.6821325117179,62219200
2022-07-13,362.0753479003906,365.0287111197037,358.08979219875533,358.5103345071684,84224600
2022-07-14,361.1960754394531,362.28564118298874,354.6299214594834,357.0862352049088,89704800
2022-07-15,368.0967102050781,368.2113982514972,363.7097174223553,365.630800535606,79060400
2022-07-18,365.0574035644531,371.8816056458765,363.82444858360634,371.2030151789039,63203600
2022-07-19,374.9209899902344,375.4944595102858,368.3452975529748,369.00475395798185,78506000
2022-07-20,377.3103942871094,378.73451550468235,373.7358135711647,375.1121286509885,71843800
2022-07-21,381.1526794433594,381.20045642076917,374.30934204231755,376.727446290305,64903900
2022-07-22,377.6162414550781,382.4811211127513,375.37973678443797,381.27686731647964,72197300
2022-07-25,378.0750427246094,378.9352323865276,375.81940381358146,378.2470748234189,53631500
